time,X_gyro,Y_gyro,Z_gyro,t_sec_gyro,X_accel,Y_accel,Z_accel,t_sec_accel
2025-08-28 18:46:09.708,-0.35,-0.1,0.01,4.888,7.64,-10.93,3.77,4.859
2025-08-28 18:46:09.735,-0.3,-0.03,-0.05,4.915,7.64,-11.68,3.8,4.887
2025-08-28 18:46:09.750,0.04,-0.01,-0.1,4.93,7.23,-11.31,3.73,4.9
2025-08-28 18:46:09.767,0.1,0.0,-0.08,4.947,7.09,-9.98,3.57,4.918
2025-08-28 18:46:09.788,-0.02,0.08,-0.02,4.968,7.08,-9.97,3.56,4.939
2025-08-28 18:46:09.817,-0.04,0.14,-0.0,4.997,6.55,-10.63,3.48,4.968
2025-08-28 18:46:09.829,0.06,0.1,-0.06,5.009,6.39,-10.53,2.95,4.98
2025-08-28 18:46:09.847,0.07,0.11,-0.07,5.027,6.23,-10.03,2.94,4.998
2025-08-28 18:46:09.868,0.08,0.13,-0.04,5.048,6.41,-9.75,2.97,5.018
2025-08-28 18:46:09.889,0.07,0.11,-0.04,5.069,6.41,-9.73,2.96,5.039
2025-08-28 18:46:09.917,-0.01,0.07,-0.06,5.097,6.38,-9.91,2.77,5.069
2025-08-28 18:46:09.927,-0.09,0.06,-0.09,5.107,6.31,-9.7,2.93,5.078
2025-08-28 18:46:09.948,-0.14,0.06,-0.07,5.128,6.17,-9.89,3.04,5.099
2025-08-28 18:46:09.969,-0.07,0.08,-0.03,5.149,5.84,-10.05,2.87,5.119
2025-08-28 18:46:09.990,0.02,0.05,-0.03,5.17,5.45,-10.08,2.79,5.14
2025-08-28 18:46:10.016,0.17,0.0,-0.04,5.196,5.45,-9.39,2.52,5.166
2025-08-28 18:46:10.029,0.3,0.0,-0.03,5.209,5.56,-8.83,2.51,5.18
2025-08-28 18:46:10.047,0.29,0.06,0.01,5.227,6.01,-8.79,2.67,5.199
2025-08-28 18:46:10.070,0.25,0.06,0.06,5.25,5.95,-8.82,2.48,5.221
2025-08-28 18:46:10.090,0.17,0.05,0.08,5.27,5.39,-9.12,2.49,5.24
2025-08-28 18:46:10.114,0.15,0.02,0.07,5.294,5.21,-8.97,2.46,5.265
2025-08-28 18:46:10.130,0.25,0.02,0.08,5.31,5.29,-8.99,2.69,5.281
2025-08-28 18:46:10.149,0.36,0.04,0.1,5.329,5.5,-8.77,2.86,5.299
2025-08-28 18:46:10.169,0.38,0.01,0.13,5.349,5.33,-8.47,2.85,5.319
2025-08-28 18:46:10.189,0.32,-0.02,0.14,5.369,5.16,-8.14,3.09,5.339
2025-08-28 18:46:10.219,0.29,-0.03,0.17,5.399,5.03,-8.1,3.03,5.369
2025-08-28 18:46:10.230,0.36,-0.01,0.15,5.41,4.97,-8.41,2.9,5.381
2025-08-28 18:46:10.249,0.42,-0.02,0.14,5.429,4.98,-7.98,3.02,5.399
2025-08-28 18:46:10.269,0.42,0.0,0.16,5.449,4.88,-7.72,3.35,5.419
2025-08-28 18:46:10.290,0.39,0.02,0.19,5.47,4.66,-7.54,3.36,5.44
2025-08-28 18:46:10.314,0.37,0.02,0.2,5.494,4.69,-7.76,3.11,5.465
2025-08-28 18:46:10.330,0.41,0.03,0.22,5.51,4.78,-7.82,3.11,5.48
2025-08-28 18:46:10.349,0.41,0.08,0.22,5.529,4.99,-7.6,3.14,5.499
2025-08-28 18:46:10.370,0.37,0.13,0.23,5.55,4.88,-7.46,3.35,5.521
2025-08-28 18:46:10.392,0.29,0.17,0.22,5.572,4.48,-7.38,3.48,5.542
2025-08-28 18:46:10.414,0.27,0.16,0.22,5.594,4.04,-7.51,3.49,5.565
2025-08-28 18:46:10.431,0.32,0.11,0.19,5.611,3.74,-7.26,3.34,5.581
2025-08-28 18:46:10.449,0.37,0.08,0.17,5.629,3.65,-7.08,3.33,5.6
2025-08-28 18:46:10.469,0.41,0.05,0.17,5.649,3.55,-6.82,3.16,5.619
2025-08-28 18:46:10.490,0.37,0.06,0.15,5.67,3.52,-6.32,3.24,5.64
2025-08-28 18:46:10.514,0.37,0.07,0.16,5.694,3.42,-5.92,3.18,5.665
2025-08-28 18:46:10.531,0.36,0.1,0.15,5.711,3.35,-5.79,2.88,5.682
2025-08-28 18:46:10.553,0.41,0.18,0.15,5.733,3.16,-5.73,2.74,5.703
2025-08-28 18:46:10.569,0.48,0.22,0.15,5.749,2.98,-5.52,2.65,5.72
2025-08-28 18:46:10.590,0.6,0.27,0.15,5.77,2.73,-4.68,2.59,5.74
2025-08-28 18:46:10.614,0.65,0.3,0.15,5.794,2.73,-4.33,2.29,5.765
2025-08-28 18:46:10.630,0.65,0.33,0.16,5.81,2.53,-3.76,1.89,5.781
2025-08-28 18:46:10.649,0.54,0.37,0.15,5.829,2.27,-3.23,1.78,5.8
2025-08-28 18:46:10.671,0.37,0.4,0.14,5.851,2.03,-3.03,1.92,5.821
2025-08-28 18:46:10.695,0.21,0.4,0.13,5.875,2.13,-3.29,2.37,5.847
2025-08-28 18:46:10.712,0.11,0.38,0.1,5.892,2.27,-3.67,2.69,5.862
2025-08-28 18:46:10.731,-0.01,0.31,0.06,5.911,2.52,-4.72,3.36,5.881
2025-08-28 18:46:10.751,-0.12,0.19,0.03,5.931,3.09,-6.11,4.66,5.901
2025-08-28 18:46:10.771,-0.21,0.03,-0.04,5.951,3.52,-6.87,5.2,5.921
2025-08-28 18:46:10.798,-0.27,-0.14,-0.1,5.978,4.12,-7.45,5.44,5.949
2025-08-28 18:46:10.811,-0.37,-0.22,-0.14,5.991,4.6,-7.89,5.48,5.962
2025-08-28 18:46:10.830,-0.39,-0.25,-0.2,6.01,5.1,-8.43,5.26,5.98
2025-08-28 18:46:10.853,-0.38,-0.21,-0.2,6.033,5.04,-8.65,5.38,6.004
2025-08-28 18:46:10.874,-0.22,-0.08,-0.1,6.054,4.68,-8.58,5.26,6.024
2025-08-28 18:46:10.895,-0.04,0.0,-0.02,6.075,4.59,-8.64,5.1,6.046
2025-08-28 18:46:10.911,0.31,0.15,0.13,6.091,4.49,-8.47,4.54,6.062
2025-08-28 18:46:10.930,0.45,0.21,0.18,6.11,3.81,-7.22,4.61,6.081
2025-08-28 18:46:10.951,0.41,0.18,0.17,6.131,3.67,-6.58,4.64,6.102
2025-08-28 18:46:10.972,0.24,0.09,0.12,6.152,3.59,-6.38,4.77,6.122
2025-08-28 18:46:10.996,0.05,0.0,0.04,6.176,3.68,-6.38,4.58,6.147
2025-08-28 18:46:11.012,-0.11,-0.07,-0.05,6.192,3.7,-6.64,4.53,6.163
2025-08-28 18:46:11.032,-0.21,-0.14,-0.09,6.212,3.62,-6.61,4.34,6.183
2025-08-28 18:46:11.050,-0.3,-0.19,-0.12,6.23,3.79,-6.58,4.37,6.201
2025-08-28 18:46:11.071,-0.35,-0.24,-0.11,6.251,3.98,-6.96,4.52,6.222
2025-08-28 18:46:11.100,-0.32,-0.26,-0.09,6.28,4.42,-7.67,4.7,6.25
2025-08-28 18:46:11.109,-0.26,-0.22,-0.09,6.289,4.4,-7.63,4.59,6.26
2025-08-28 18:46:11.130,-0.21,-0.17,-0.07,6.31,4.39,-7.68,4.59,6.281
2025-08-28 18:46:11.150,-0.22,-0.11,-0.08,6.33,4.39,-7.57,4.59,6.301
2025-08-28 18:46:11.172,-0.28,-0.06,-0.09,6.352,4.29,-7.26,4.64,6.322
2025-08-28 18:46:11.198,-0.36,-0.05,-0.09,6.378,4.03,-7.22,4.66,6.35
2025-08-28 18:46:11.209,-0.37,-0.06,-0.08,6.389,3.61,-7.29,4.52,6.36
2025-08-28 18:46:11.230,-0.39,-0.09,-0.07,6.41,3.47,-6.94,4.21,6.381
2025-08-28 18:46:11.251,-0.38,-0.08,-0.05,6.431,3.76,-6.72,4.21,6.401
2025-08-28 18:46:11.270,-0.32,-0.09,-0.03,6.45,3.55,-6.81,3.96,6.421
2025-08-28 18:46:11.297,-0.32,-0.11,-0.02,6.477,3.6,-6.36,3.8,6.448
2025-08-28 18:46:11.310,-0.37,-0.11,-0.02,6.49,3.89,-5.71,3.18,6.461
2025-08-28 18:46:11.332,-0.39,-0.04,-0.02,6.512,3.77,-5.85,2.95,6.482
2025-08-28 18:46:11.354,-0.24,0.01,-0.03,6.534,3.36,-5.96,2.65,6.504
2025-08-28 18:46:11.381,-0.07,0.06,-0.05,6.561,3.16,-5.56,2.23,6.531
2025-08-28 18:46:11.390,0.01,0.08,-0.05,6.57,2.9,-5.22,1.7,6.541
2025-08-28 18:46:11.411,0.01,0.06,-0.04,6.591,2.6,-4.88,1.44,6.562
2025-08-28 18:46:11.432,-0.02,0.02,-0.03,6.612,2.49,-5.03,1.84,6.583
2025-08-28 18:46:11.454,0.0,-0.0,-0.02,6.634,2.61,-5.53,1.91,6.604
2025-08-28 18:46:11.480,0.04,-0.03,-0.02,6.66,2.99,-5.72,1.86,6.631
2025-08-28 18:46:11.494,0.04,-0.06,-0.0,6.674,3.32,-5.95,2.37,6.644
2025-08-28 18:46:11.514,0.02,-0.08,0.02,6.694,3.7,-6.27,2.87,6.664
2025-08-28 18:46:11.531,0.04,-0.11,0.01,6.711,3.66,-6.51,3.15,6.682
2025-08-28 18:46:11.552,0.09,-0.14,-0.0,6.732,3.97,-6.96,3.23,6.702
2025-08-28 18:46:11.577,0.05,-0.11,-0.0,6.757,4.27,-7.33,3.3,6.728
2025-08-28 18:46:11.591,0.04,-0.1,0.05,6.771,4.4,-7.6,3.65,6.742
2025-08-28 18:46:11.611,0.04,-0.06,0.08,6.791,4.31,-7.52,3.77,6.762
2025-08-28 18:46:11.632,0.09,-0.0,0.06,6.812,3.89,-7.23,3.86,6.782
2025-08-28 18:46:11.653,0.31,0.0,0.03,6.833,3.64,-7.46,3.85,6.804
2025-08-28 18:46:11.679,0.43,0.03,-0.0,6.859,3.99,-7.35,3.66,6.831
2025-08-28 18:46:11.693,0.33,0.02,-0.02,6.873,4.53,-6.99,3.43,6.844
2025-08-28 18:46:11.711,0.16,-0.0,-0.05,6.891,4.61,-7.22,3.36,6.862
2025-08-28 18:46:11.732,-0.07,-0.06,-0.1,6.912,4.37,-7.05,3.41,6.882
2025-08-28 18:46:11.753,-0.21,-0.12,-0.13,6.933,4.01,-7.29,3.79,6.903
2025-08-28 18:46:11.777,-0.39,-0.18,-0.11,6.957,3.92,-7.25,3.79,6.928
2025-08-28 18:46:11.793,-0.48,-0.2,-0.07,6.973,3.86,-7.58,3.52,6.944
2025-08-28 18:46:11.812,-0.58,-0.18,-0.05,6.992,4.1,-7.78,3.72,6.963
2025-08-28 18:46:11.835,-0.44,-0.12,-0.06,7.015,4.6,-8.48,4.05,6.985
2025-08-28 18:46:11.864,-0.35,-0.08,-0.09,7.044,4.94,-8.83,4.2,7.015
2025-08-28 18:46:11.873,-0.25,-0.05,-0.11,7.053,4.93,-9.11,4.03,7.023
2025-08-28 18:46:11.892,-0.18,-0.03,-0.09,7.072,4.9,-8.86,3.69,7.042
2025-08-28 18:46:11.911,-0.13,0.0,-0.05,7.091,4.96,-8.74,3.64,7.062
2025-08-28 18:46:11.932,-0.06,0.02,-0.04,7.112,5.35,-8.35,3.57,7.083
2025-08-28 18:46:11.953,-0.13,0.04,-0.06,7.133,5.09,-8.42,3.79,7.103
2025-08-28 18:46:11.977,-0.24,0.06,-0.07,7.157,4.94,-9.01,3.6,7.128
2025-08-28 18:46:11.994,-0.18,0.03,-0.08,7.174,5.07,-9.54,3.67,7.145
2025-08-28 18:46:12.012,-0.06,0.04,-0.07,7.192,5.28,-9.22,3.83,7.162
2025-08-28 18:46:12.032,-0.0,0.02,-0.07,7.212,5.53,-8.43,3.83,7.183
2025-08-28 18:46:12.052,-0.12,0.04,-0.05,7.232,5.48,-8.39,3.59,7.202
2025-08-28 18:46:12.079,-0.24,0.08,-0.07,7.259,5.39,-9.85,3.68,7.23
2025-08-28 18:46:12.091,-0.23,0.0,-0.12,7.271,5.08,-11.11,4.0,7.242
2025-08-28 18:46:12.112,-0.17,-0.14,-0.15,7.292,6.15,-10.82,4.43,7.262
2025-08-28 18:46:12.133,-0.12,-0.12,-0.1,7.313,6.77,-10.56,4.32,7.283
2025-08-28 18:46:12.154,-0.16,-0.04,-0.09,7.334,7.34,-10.63,4.61,7.304
2025-08-28 18:46:12.174,-0.24,0.03,-0.09,7.354,7.43,-11.17,5.14,7.325
2025-08-28 18:46:12.191,-0.09,0.09,-0.06,7.371,6.56,-12.46,4.83,7.342
2025-08-28 18:46:12.212,0.17,-0.01,-0.13,7.392,5.88,-13.33,4.45,7.362
2025-08-28 18:46:12.231,0.38,-0.18,-0.17,7.411,6.79,-11.58,4.35,7.382
2025-08-28 18:46:12.250,0.35,-0.15,-0.15,7.43,7.48,-9.71,4.32,7.401
2025-08-28 18:46:12.275,0.06,-0.07,-0.11,7.455,7.13,-8.99,4.42,7.427
2025-08-28 18:46:12.292,-0.23,-0.06,-0.09,7.472,5.99,-10.07,4.21,7.443
2025-08-28 18:46:12.313,-0.25,-0.09,-0.15,7.493,6.23,-10.63,4.29,7.464
2025-08-28 18:46:12.330,-0.1,-0.14,-0.17,7.51,6.61,-10.32,4.28,7.481
2025-08-28 18:46:12.351,-0.05,-0.09,-0.16,7.531,6.8,-9.63,4.05,7.502
2025-08-28 18:46:12.371,-0.1,-0.0,-0.12,7.551,6.71,-9.19,3.98,7.521
2025-08-28 18:46:12.390,-0.22,0.02,-0.09,7.57,6.4,-8.96,3.98,7.542
2025-08-28 18:46:12.411,-0.34,0.04,-0.09,7.591,6.14,-9.24,3.93,7.562
2025-08-28 18:46:12.432,-0.23,0.03,-0.09,7.612,6.0,-10.1,3.56,7.583
2025-08-28 18:46:12.453,-0.08,0.03,-0.08,7.633,5.88,-10.23,3.58,7.603
2025-08-28 18:46:12.475,-0.03,0.03,-0.05,7.655,6.13,-9.56,3.63,7.626
2025-08-28 18:46:12.492,0.0,0.05,-0.05,7.672,5.79,-8.9,3.48,7.643
2025-08-28 18:46:12.510,-0.02,0.05,-0.03,7.69,5.54,-8.48,3.53,7.661
2025-08-28 18:46:12.533,-0.07,0.05,-0.04,7.713,5.29,-8.55,3.1,7.683
2025-08-28 18:46:12.560,-0.06,0.08,-0.08,7.74,5.32,-9.15,3.61,7.712
2025-08-28 18:46:12.571,0.24,0.12,-0.04,7.751,5.53,-10.14,4.01,7.722
2025-08-28 18:46:12.592,0.52,0.15,0.0,7.772,5.46,-10.02,3.43,7.743
2025-08-28 18:46:12.613,0.65,0.15,0.04,7.793,5.57,-8.74,2.96,7.763
2025-08-28 18:46:12.635,0.41,0.14,0.06,7.815,5.22,-8.4,2.73,7.784
2025-08-28 18:46:12.658,0.18,0.1,0.05,7.838,5.08,-8.92,2.78,7.808
2025-08-28 18:46:12.675,0.09,0.0,0.04,7.855,5.61,-9.11,2.9,7.825
2025-08-28 18:46:12.693,0.13,-0.01,0.03,7.873,5.79,-9.28,3.28,7.844
2025-08-28 18:46:12.713,0.19,0.02,0.02,7.893,5.57,-9.0,3.18,7.863
2025-08-28 18:46:12.733,0.18,0.07,0.03,7.913,5.75,-9.04,3.36,7.883
2025-08-28 18:46:12.762,0.12,0.1,0.03,7.942,6.04,-8.98,3.61,7.913
2025-08-28 18:46:12.772,0.04,0.1,0.01,7.952,6.05,-8.58,3.77,7.923
2025-08-28 18:46:12.796,-0.01,0.16,0.05,7.976,5.49,-8.7,3.61,7.946
2025-08-28 18:46:12.812,0.08,0.2,0.1,7.992,5.1,-9.05,3.76,7.963
2025-08-28 18:46:12.833,0.23,0.19,0.15,8.013,5.02,-9.0,3.82,7.983
2025-08-28 18:46:12.860,0.33,0.16,0.2,8.04,5.32,-8.58,3.98,8.012
2025-08-28 18:46:12.872,0.42,0.2,0.23,8.052,5.74,-8.06,3.79,8.023
2025-08-28 18:46:12.893,0.41,0.27,0.22,8.073,5.61,-7.81,3.53,8.044
2025-08-28 18:46:12.913,0.3,0.32,0.21,8.093,5.37,-7.59,3.68,8.063
2025-08-28 18:46:12.933,0.23,0.34,0.19,8.113,5.06,-8.02,3.65,8.084
2025-08-28 18:46:12.958,0.25,0.3,0.13,8.138,4.38,-8.16,3.81,8.11
2025-08-28 18:46:12.973,0.26,0.25,0.12,8.153,4.0,-7.76,3.82,8.123
2025-08-28 18:46:12.993,0.3,0.22,0.13,8.173,3.74,-7.38,3.71,8.144
2025-08-28 18:46:13.013,0.38,0.19,0.15,8.193,3.77,-6.91,3.61,8.164
2025-08-28 18:46:13.034,0.38,0.18,0.18,8.214,3.72,-6.61,3.61,8.184
2025-08-28 18:46:13.060,0.37,0.15,0.2,8.24,3.38,-6.64,3.57,8.211
2025-08-28 18:46:13.074,0.4,0.1,0.19,8.254,3.32,-6.41,3.29,8.225
2025-08-28 18:46:13.094,0.44,0.08,0.17,8.274,3.24,-5.99,3.19,8.244
2025-08-28 18:46:13.115,0.5,0.07,0.17,8.295,3.01,-5.44,3.08,8.266
2025-08-28 18:46:13.142,0.54,0.08,0.2,8.322,2.79,-4.44,2.64,8.293
2025-08-28 18:46:13.155,0.57,0.11,0.23,8.335,2.55,-4.11,2.33,8.306
2025-08-28 18:46:13.173,0.56,0.14,0.24,8.353,2.4,-3.51,2.19,8.324
2025-08-28 18:46:13.194,0.52,0.18,0.25,8.374,2.22,-2.95,2.17,8.345
2025-08-28 18:46:13.213,0.46,0.24,0.27,8.393,2.03,-2.93,2.09,8.363
2025-08-28 18:46:13.234,0.45,0.27,0.28,8.414,1.84,-3.17,2.16,8.384
2025-08-28 18:46:13.257,0.53,0.27,0.27,8.437,1.76,-3.17,2.12,8.408
2025-08-28 18:46:13.275,0.5,0.26,0.22,8.455,1.81,-3.3,2.1,8.425
2025-08-28 18:46:13.293,0.28,0.2,0.17,8.473,1.99,-2.98,2.38,8.444
2025-08-28 18:46:13.313,-0.01,0.14,0.14,8.493,2.72,-3.71,4.04,8.463
2025-08-28 18:46:13.333,-0.34,0.03,0.04,8.513,2.74,-5.17,5.34,8.483
2025-08-28 18:46:13.356,-0.69,-0.22,-0.1,8.536,2.91,-7.12,6.61,8.507
2025-08-28 18:46:13.372,-0.88,-0.52,-0.21,8.552,3.99,-9.34,6.66,8.524
2025-08-28 18:46:13.393,-0.77,-0.55,-0.26,8.573,4.96,-10.69,6.01,8.544
2025-08-28 18:46:13.413,-0.47,-0.36,-0.23,8.593,4.88,-9.99,6.02,8.564
2025-08-28 18:46:13.438,-0.14,-0.13,-0.04,8.618,5.01,-8.22,5.89,8.588
2025-08-28 18:46:13.455,0.05,0.01,0.07,8.635,4.95,-8.07,5.48,8.607
2025-08-28 18:46:13.471,0.36,0.19,0.2,8.651,4.46,-7.95,4.95,8.623
2025-08-28 18:46:13.494,0.5,0.24,0.22,8.674,4.17,-7.29,4.72,8.645
2025-08-28 18:46:13.514,0.44,0.25,0.16,8.694,3.82,-6.8,4.83,8.664
2025-08-28 18:46:13.534,0.27,0.21,0.07,8.714,3.57,-6.71,4.82,8.684
2025-08-28 18:46:13.556,0.06,0.13,-0.04,8.736,3.38,-6.58,4.78,8.707
2025-08-28 18:46:13.574,-0.07,0.07,-0.1,8.754,3.37,-6.23,4.59,8.725
2025-08-28 18:46:13.596,-0.19,0.01,-0.1,8.776,3.54,-6.37,4.63,8.747
2025-08-28 18:46:13.616,-0.26,-0.01,-0.08,8.796,3.58,-6.87,4.87,8.766
2025-08-28 18:46:13.640,-0.26,-0.09,-0.07,8.82,3.53,-7.2,4.96,8.79
2025-08-28 18:46:13.655,-0.24,-0.14,-0.06,8.835,3.71,-7.45,5.07,8.805
2025-08-28 18:46:13.672,-0.19,-0.14,-0.05,8.852,3.96,-7.69,5.05,8.823
2025-08-28 18:46:13.694,-0.17,-0.12,-0.07,8.874,4.45,-7.67,5.14,8.845
2025-08-28 18:46:13.715,-0.17,-0.04,-0.09,8.895,4.35,-7.42,5.17,8.865
2025-08-28 18:46:13.739,-0.18,0.01,-0.1,8.919,4.13,-7.19,5.18,8.89
2025-08-28 18:46:13.757,-0.17,0.06,-0.08,8.937,3.95,-7.23,5.03,8.908
2025-08-28 18:46:13.774,-0.13,0.07,-0.08,8.954,3.6,-7.43,4.79,8.924
2025-08-28 18:46:13.793,-0.1,0.03,-0.09,8.973,3.5,-6.91,4.58,8.944
2025-08-28 18:46:13.816,-0.16,-0.01,-0.09,8.996,3.34,-6.3,4.46,8.967
2025-08-28 18:46:13.837,-0.24,-0.05,-0.09,9.017,3.21,-6.63,4.46,8.988
2025-08-28 18:46:13.855,-0.26,-0.1,-0.09,9.035,3.15,-6.6,4.18,9.005
2025-08-28 18:46:13.874,-0.19,-0.14,-0.09,9.054,3.45,-6.33,3.77,9.025
2025-08-28 18:46:13.896,-0.04,-0.11,-0.06,9.076,3.45,-6.01,3.46,9.047
2025-08-28 18:46:13.916,-0.01,-0.09,-0.04,9.096,3.34,-5.47,3.1,9.066
2025-08-28 18:46:13.933,-0.02,-0.05,0.01,9.113,3.48,-4.99,2.98,9.084
2025-08-28 18:46:13.953,-0.0,0.0,0.04,9.133,3.27,-5.21,2.97,9.104
2025-08-28 18:46:13.976,0.08,-0.0,0.07,9.156,1.99,-5.29,2.56,9.127
2025-08-28 18:46:13.993,0.15,-0.06,0.07,9.173,1.84,-4.84,2.27,9.144
2025-08-28 18:46:14.013,0.09,-0.05,0.03,9.193,2.39,-4.25,2.29,9.164
2025-08-28 18:46:14.038,-0.06,-0.0,0.03,9.218,2.81,-4.41,2.77,9.189
2025-08-28 18:46:14.055,-0.2,-0.0,0.03,9.235,2.44,-4.93,3.02,9.205
2025-08-28 18:46:14.077,-0.24,-0.12,0.0,9.257,2.41,-5.2,3.08,9.227
2025-08-28 18:46:14.093,-0.2,-0.18,-0.02,9.273,2.91,-5.47,3.13,9.244
2025-08-28 18:46:14.113,-0.15,-0.21,-0.05,9.293,3.19,-5.46,2.9,9.264
2025-08-28 18:46:14.139,-0.21,-0.28,-0.1,9.319,3.34,-5.51,3.18,9.289
2025-08-28 18:46:14.155,-0.43,-0.36,-0.18,9.335,3.78,-5.49,3.7,9.306
2025-08-28 18:46:14.172,-0.55,-0.48,-0.2,9.352,3.79,-6.13,3.42,9.324
2025-08-28 18:46:14.196,-0.65,-0.59,-0.21,9.376,4.41,-7.02,3.3,9.346
2025-08-28 18:46:14.225,-0.61,-0.54,-0.21,9.405,4.75,-8.22,3.45,9.375
2025-08-28 18:46:14.235,-0.53,-0.42,-0.26,9.415,3.73,-8.58,4.16,9.386
2025-08-28 18:46:14.254,-0.43,-0.42,-0.23,9.434,3.08,-7.7,4.03,9.405
2025-08-28 18:46:14.275,-0.37,-0.42,-0.18,9.455,3.97,-7.66,3.88,9.425
2025-08-28 18:46:14.296,-0.23,-0.35,-0.08,9.476,4.79,-7.89,3.65,9.446
2025-08-28 18:46:14.322,-0.14,-0.27,-0.02,9.502,5.49,-7.86,3.71,9.473
2025-08-28 18:46:14.334,-0.18,-0.16,-0.0,9.514,5.15,-7.68,3.51,9.485
2025-08-28 18:46:14.354,-0.26,-0.12,-0.04,9.534,4.98,-8.08,3.13,9.505
2025-08-28 18:46:14.376,-0.27,-0.08,-0.05,9.556,5.38,-8.82,3.13,9.526
2025-08-28 18:46:14.398,-0.23,-0.01,-0.03,9.578,5.2,-8.44,3.09,9.548
2025-08-28 18:46:14.420,-0.32,-0.04,-0.04,9.6,5.14,-8.2,2.89,9.57
2025-08-28 18:46:14.436,-0.4,-0.04,-0.06,9.616,5.34,-8.46,2.92,9.586
2025-08-28 18:46:14.456,-0.38,0.0,-0.04,9.636,5.29,-9.1,2.93,9.606
2025-08-28 18:46:14.475,-0.28,0.02,-0.03,9.655,4.97,-9.36,3.09,9.626
2025-08-28 18:46:14.496,-0.22,-0.0,-0.04,9.676,5.38,-9.51,3.0,9.646
2025-08-28 18:46:14.521,-0.17,-0.0,-0.06,9.701,5.93,-9.64,3.2,9.673
2025-08-28 18:46:14.536,-0.16,0.04,-0.05,9.716,5.55,-9.37,3.45,9.687
2025-08-28 18:46:14.557,-0.15,0.03,-0.04,9.737,5.39,-9.37,3.4,9.708
2025-08-28 18:46:14.576,0.0,0.07,-0.03,9.756,5.22,-9.95,3.36,9.726
2025-08-28 18:46:14.601,0.09,0.11,-0.02,9.781,5.29,-9.64,3.41,9.749
2025-08-28 18:46:14.618,0.0,0.11,-0.0,9.798,5.58,-9.05,3.64,9.769
2025-08-28 18:46:14.637,-0.1,0.06,-0.01,9.817,5.84,-9.52,3.66,9.787
2025-08-28 18:46:14.655,0.0,0.02,-0.03,9.835,6.02,-11.19,3.57,9.806
2025-08-28 18:46:14.676,0.21,0.01,-0.04,9.856,5.82,-10.96,3.33,9.826
2025-08-28 18:46:14.697,0.25,-0.0,-0.04,9.877,6.16,-9.97,3.39,9.848
2025-08-28 18:46:14.722,0.04,-0.06,-0.07,9.902,6.96,-9.83,3.57,9.874
2025-08-28 18:46:14.737,-0.19,-0.1,-0.1,9.917,7.65,-10.52,3.98,9.888
2025-08-28 18:46:14.756,-0.18,-0.06,-0.09,9.936,7.67,-11.32,4.46,9.906
2025-08-28 18:46:14.777,0.07,0.03,-0.04,9.957,7.12,-12.0,4.19,9.927
2025-08-28 18:46:14.797,0.2,0.06,-0.04,9.977,6.94,-11.32,4.3,9.947
2025-08-28 18:46:14.819,0.02,0.04,-0.02,9.999,6.82,-11.46,4.79,9.971
2025-08-28 18:46:14.838,-0.05,-0.0,-0.01,10.018,6.37,-11.62,4.57,9.989
2025-08-28 18:46:14.858,-0.0,0.0,-0.0,10.038,6.51,-11.42,4.4,10.008
2025-08-28 18:46:14.880,0.21,0.1,0.03,10.06,6.78,-11.29,4.32,10.03
2025-08-28 18:46:14.904,0.28,0.13,0.04,10.084,6.66,-10.47,4.32,10.056
2025-08-28 18:46:14.917,0.18,0.09,0.03,10.097,6.42,-10.04,4.19,10.067
2025-08-28 18:46:14.936,0.03,0.03,0.01,10.116,6.43,-9.62,4.07,10.087
2025-08-28 18:46:14.956,-0.04,0.0,-0.0,10.136,6.61,-9.69,3.73,10.107
2025-08-28 18:46:14.977,-0.0,0.01,-0.01,10.157,6.56,-9.63,3.59,10.127
2025-08-28 18:46:15.005,-0.11,0.04,-0.02,10.185,6.03,-9.35,3.79,10.156
2025-08-28 18:46:15.017,-0.2,0.04,-0.04,10.197,6.18,-9.64,3.92,10.167
2025-08-28 18:46:15.039,-0.17,0.08,-0.08,10.219,5.89,-10.06,3.79,10.189
2025-08-28 18:46:15.056,-0.06,0.06,-0.09,10.236,5.88,-9.82,3.45,10.207
2025-08-28 18:46:15.077,-0.01,0.12,-0.06,10.257,6.17,-9.36,3.43,10.227
2025-08-28 18:46:15.101,-0.02,0.18,-0.04,10.281,5.86,-9.17,3.22,10.252
2025-08-28 18:46:15.118,-0.03,0.19,-0.05,10.298,5.78,-9.31,3.18,10.269
2025-08-28 18:46:15.135,0.0,0.2,-0.05,10.315,5.29,-9.62,3.11,10.286
2025-08-28 18:46:15.158,0.09,0.15,-0.05,10.338,5.23,-9.5,3.07,10.308
2025-08-28 18:46:15.180,0.11,0.1,-0.01,10.36,5.27,-9.23,2.85,10.33
2025-08-28 18:46:15.202,0.12,0.07,0.03,10.382,5.24,-8.91,2.61,10.352
2025-08-28 18:46:15.218,0.11,0.1,0.04,10.398,5.22,-9.15,2.64,10.368
2025-08-28 18:46:15.237,0.09,0.09,0.05,10.417,5.39,-9.55,2.84,10.388
2025-08-28 18:46:15.256,0.13,0.08,0.05,10.436,5.59,-9.61,3.31,10.407
2025-08-28 18:46:15.278,0.17,0.04,0.03,10.458,5.33,-9.39,3.21,10.428
2025-08-28 18:46:15.303,0.18,0.01,0.01,10.483,5.54,-9.25,3.12,10.454
2025-08-28 18:46:15.318,0.18,0.0,0.0,10.498,5.8,-9.33,3.38,10.469
